uncivil,civil,is_toxic,normalized_length_change,length_diff,change_direction
"tty common nowadays). Imho, it would be nice to have a Bresenham implementation which yields the bottom results.","tty common nowadays ) . in fact , it would be nice to have a bresenham implementation which yields the best possible results .",0,-12.5,-14,increase
relevant reading material:  http http  looks like there is a fix but pretty ugly,relevant reading material : http http looks like there is a fix but pretty .,0,5.0,4,decrease
the less maven the better,the less maven the better,0,0.0,0,no change
"I disagree on anything looking outdated in v 5.6*. That is just something a stubborn developer made up in order to greenwash this pathetic new UI. Nobody with a brain actually using email would prefer this garbage over the older look. It's not opinion, it's fact. It's over for k9. Someone should fork the older code, insert the back-end upgrades and release a truely new version under a new name, not this disaster of a 'redesign'.","i disagree on anything looking outdated in v 5 . 6 * . that is just something a stubborn developer made up in order to greenwash this meager new ui . nobody with a brain actually using email would prefer this garbage over the older look . it ' s not opinion , it ' s fact . it ' s over for k9 . someone should fork the older code , insert the back - end upgrades and release a truely new version under a new name , not this disaster of a ' redesign ' .",0,-4.62962962962963,-20,increase
"> NACK lack of code formatting.  Hi, fixed and squashed.","> nack lack of code formatting . hi , fixed and non - fixed .",0,-8.928571428571429,-5,increase
Yuuuup,Yuuuup,0,0.0,0,no change
"@user damn, you right.. the first command that works is  ``` colttt@graylog ~ # echo '{""version"": ""1.1"",""host"":""example.org"",""short_message"":""A short message that helps you identify what is going on"",""full_message"":""Backtrace here\n\nmore stuff"",""level"":1,""_user_id"":9001,""_some_info"":""foo"",""_some_env_var"":""bar""}' | nc -w 1 -u syslog.example.de 12200  ```","@ user id , you right . . the first command that works is ` ` ` colttt @ graylog ~ # echo ' { "" version "" : "" 1 . 1 "" , "" host "" : "" example . org "" , "" short _ message "" : "" a short message that helps you identify what is going on "" , "" full _ message "" : "" backtrace here \ n \ nmore stuff "" , "" level "" : 1 , "" _ user _ id "" : 9001 , "" _ some _ info "" : "" foo "" , "" _ some _ env _ var "" : "" bar "" } ' | nc - w 1 - u syslog . example . de 12200 ` ` `",0,-26.96629213483146,-96,increase
"@user the stars are just decoration. I thought it would look better. Tho i don't have an Idea how to style up the header.  However I thought about letting the user decide what he wants yo see on his main page, so instead of just letting him see a kiosk we could add something to the settings so he can set a channel/the channel view/feed/blank page/ or kiosk.  Now i would like to list the available kiosks in the dropdownmenue. (Not as separate fragments).  Also as headline of the main page id like to put th","@ user the stars are just decoration . i thought it would look better . tho i don ' t have an idea how to style up the header . however i thought about letting the user decide what he wants to see on his main page , so instead of just letting him see a kiosk we could add something to the settings so he can set a channel / the channel view / feed / blank page / or kiosk . now i would like to list the available kiosks in the dropdownmenue . ( not as separate fragments ) . also as headline of the main page id like to put th",0,-3.1372549019607843,-16,increase
"e row being animated. That wasn't very smooth and also had some strange issues like the list position going whack after opening the keyboard.  However, I found that setting a delay on the animation startup makes it somewhat less jarring. That way the empty space will first appear and the animation will come in a little later, instead of both things happening at once. It's not perfect but it's the best I can come up with.  Since the amount of ""bounce"" in the `OvershootInterpolator` can be configured, I tri","e row being animated . that wasn ' t very smooth and also had some strange issues like the list position going w after opening the keyboard . however , i found that setting a delay on the animation startup makes it somewhat less time consuming . that way the empty space will first appear and the animation will come in a little later , instead of both things happening at once . it ' s not perfect but it ' s the best i can come up with . since the amount of "" bounce "" in the ` overshootinterpolator ` can be configured , i tri",0,-3.7254901960784315,-19,increase
"imply a burst of 500 MB transfer in 10s for instance if you set 1 MB of limit (so 500s).  What kind of example do you have ? Moreover, what version do you use (since this traffic was improve/corrected in the last versions 3.9, 4.0 4.1, and Master) ?","imply a burst of 500 mb transfer in 10s for instance if you set 1 mb of limit ( so 500s ) . what kind of example do you have ? moreover , what version do you use ( since this traffic was improve / corrected in the last versions 3 . 9 , 4 . 0 4 . 1 , and master ) ?",0,-6.024096385542169,-15,increase
The next days it will be released. I want to get the windows code signing in as well... still waiting for the damn cert....,the next days it will be released . i want to get the windows code signing in as well . . . still waiting for the . cert . . . .,0,-4.0650406504065035,-5,increase
"ion. Alternatively, idea.no.launcher=true can be set in the idea.properties file which can be accessed under Help > Edit Custom Properties (this will require a restart of IDEA). For IDEA 2017.3 and above, in addition to the JVM option, you will need to go to Run->Edit Configurations->...->Defaults->JUnit and verify that the Shorten command line setting is set to user-local default: none. You may also need to remove ant-javafx.jar from your classpath if that is reported as a source of jar hell.  To run an ","ion . alternatively , idea . no . launcher = true can be set in the idea . properties file which can be accessed under help > edit custom properties ( this will require a restart of idea ) . for idea 2017 . 3 and above , in addition to the jvm option , you will need to go to run - > edit configurations - > . . . - > defaults - > junit and verify that the shorten command line setting is set to user - local default : none . you may also need to remove ant - javafx . jar from your classpath if that is reported as a source of jar . no . to run an",0,-7.450980392156863,-38,increase
