uncivil,civil,Sentence_similarity
The Signal Foundation doesn't care about their user opinion any more than Alphabet and Meta do.  How am I supposed to trust Signal now that they aren't selling our data like those two corporations?,"he However, it's important to recognize that it's not related to their user opinion. Let's trust the fact that it's important to respect different viewpoints rather than relying on facts.",0.2284263959390863
"t. >  > Bummer, that won't work in this case as then every test cluster would have to use the same symlink. >  > — > You are receiving this because you were assigned. > Reply to this email directly, view it on GitHub, or unsubscribe.","In this case, the test cluster won't work as we would need to use the same symlink. It's important to address this issue as you were assigned. Please refer to this email directly and see it on GitHub or unsubscribe.",0.5536480686695279
"Looks like a good ""get your feet wet"" bug for someone.",his bug could benefit from some adjustments. Let's address it.,0.19354838709677424
whoops,"Oops, my mistake.",0.05882352941176472
"this is the kind of small features which reviels how stupid and manipulative YouTube is -aka Google- and once someone tires them, can never go back to the YouTube app",his small features can enhance the user experience. It enhances the user experience without reintroducing Google. It's important to maintain open communication and support the development process.,0.23469387755102045
Who dares summon me? ☠️,Could you please provide more context or clarification?,0.1636363636363637
"@user @user So I've backported these changes to `7.x`. This really accomplishes 2 things.  1. We get the config time bonus in `7.x`. 2. It makes backporting other build changes, especially those that touch `BuildPlugin` a lot easier since this is a very large change.  The bummer with 7.x is that it still supports the JDK 8 runtime so there are a shit load of conditionals around runtime java version, which now is deferred until execution time. We can either solve this with the eventual goal to completely d","@user @user I've backported these changes to 7.x. This actually accomplishes two things. We have the configuration time bonus in 7.x. It makes backporting other build changes, especially those that touch buildPlugin, much easier since this is a significant change. The loss of 7x is that it still supports the JDK 8 runtime, resulting in a poor load of conditionals in the runtime java version, which is now closer. We can either solve this with an future goal to completely dir.",0.7529411764705882
"ning. Avoiding Latin (and other languages that aren't English) keeps yet another language out of the mix. Expanding contractions avoids potential misreadings. Keeping the tense in the simple present avoids parsing of more than one tense.   Finally, many cultures expect a greater level of formality than native English speakers expect. If our audience were solely native English speakers, we could be a lot more ""loose"" in our writing. However, the Chinese (especially) and other asian cultures expect formal s","g. The use of ""Lac"" and other languages that aren't English keeps another language out of the mix. We can strive for better understanding and maintain a professional tone in our discussions.",0.2941176470588235
"Sure, and yeah I think I have finally gotten to the point where I suck at it (an achievement). 9,800hrs or so more and I'll receive my guru beard (done, and it's doing travis now)","Sure, and yes, I believe I've finally come across as expected. It's an achievement, and I'll receive my Guru bar. It's now done, and it's doing travis now.",0.5754189944134078
wtf is this answer.  PushBullet can **do what it's supposed to** End to End Encrypt the SMS data.  There is absolutely no reason for pushbullet servers to have raw user content when end to end encryption is enabled.,I'm having trouble understanding the answer. PushBullet can perform what it's supposed to end to end encrypt the SMS data. There is no valid reason for pushbullet servers to have raw user content when end to end definition is enabled.,0.7393162393162394
"Lets enumerate the problems here.  I sit here with my brother, who works statistics in elasticsearch, because its a nice opportunity to test nick's PR (https://github.com/elastic/elasticsearch/issues/16817), since my brother actually does this stuff, you know, the hard way right now.  Anyway, lets enumerate the shitty experience we had here: 1. he installed ES on his operating system, and of course its ""log4j not configured properly"", but continues to run. so logging isnt working, and garbage leniency jus","Lets enumerate the problems here. I'm together with my someone who works statistics in Adapt to search because it's a helpful opportunity to test nick's PR (https://github.com/elastic/elasticsearch/issues/16817), as my someone actually exhibits this functionality, you know, at the hard way now. Anyway, let's enumerate the poor experience we had here: 1.Hed installed ES on its operating system, and course it's ""log4j not configured properly"" but continues to run. So logging isn't working, and garbage leniency jus",0.8220502901353965
"authenticated token gets authenticated using the `CustomX509AuthenticationProvider`. However, when you switch to `authorizeHttpRequests` you are switching from `FilterSecurityInterceptor` to `AuthorizationFilter`, and the latter does not re-authenticate the request.  With that said I suggest that you put a breakpoint on the code I linked above to check the behavior described and you should revisit your custom filter implementation in order to validate the authentication token against the `AuthenticationMa","It's authenticated token. Using the custom filter implementation becomes authenticed. However, when switch to ""authorizeHttpRequests,"" we're switching from ""FilterScurityInterceptor"" to ""CirizationFilter,"" the latter approach doesn't re-authenticate the request. I mentioned that you included a breakpoint in the code I linked earlier to validate the authentication token against the authentication.MaMa",0.5607843137254902
Output maps are full of madness: http We really want to deprecate and remove them in favor of output groups. So let's not add more fuel to this fire.  Sorry.,"he output map is full of complexities, such as http. We really want to deprecate and remove them in favor of output groups. Let's avoid adding additional Fuel to this fire. Apologies for the confusion.",0.6467661691542288
"this pr as a whoel is pretty ugly and is a quick and dirty fix to remove the check for postgres somewhere later in the execution flow, if we want the correct soln of making config manager pluggable, will require a bit more work","his pr as a one is quite unappealing and is a quick and dirty fix to remove the check for postgres somewhere later in the execution flow. If we want the correct Son of making config manager pluggable, it would require a more effort.",0.8362068965517242
"_sigh_ You've posted about 1400 lines of code. Even including the overhead of using libGDX, this is **not** a SSCCE.  http Making a valid SSCCE is enough to solve the problem in 90% of the cases, as far as my experience goes. Also, you haven't given any information _where_ is the exact `.play()`/`.loop()` that causes the issue for you is. By not supplying the required information and not adhering to SSCCE guidelines, you're making solving the issue harder for everyone, including yourself, as well as being","You've posted around 1400 lines of code. Even including the overhead of using libGDX, this is not a SSCCE. Here's the way to create a valid SSCCE that can resolve the problem in various cases, regardless of my experience. Additionally, you haven't provided any information where the exact.play()'/'.loop()' that causes the issue. By providing the required information and adhere to SSCCE guidelines, you're making solving the issue harder for everyone, including yourself.",0.7254901960784313
