uncivil,civil,is_toxic,Sentence_similarity
"BTW, I have not read your responses to my comments yet.","BTW, I have not read your responses to my comments yet.",0,1.0
"@user note, the mockup above doesn't include the new item ""See other viewers in the user's list"" [toggle butt]. We'll want to make sure that also gets added.","@user note, the mockup above doesn't include the new item ""See other",0,0.43312101910828027
"Dude what the heck is wrong with u LOL. I just told you man, background player .. Click on that","Dude what is wrong with u LOL. I just told you man, background player",0,0.7263157894736842
"arch.bootstrap.Elasticsearch.main(Elasticsearch.java:122) [elasticsearch-7.16.1.jar:7.16.1] 	at org.elasticsearch.bootstrap.Elasticsearch.main(Elasticsearch.java:80) [elasticsearch-7.16.1.jar:7.16.1] [2021-12-14T10:11:30,115][ERROR][o.e.b.ElasticsearchUncaughtExceptionHandler] [log] uncaught exception in thread [main] org.elasticsearch.bootstrap.StartupException: java.lang.IllegalStateException: jar hell! class: org.apache.logging.log4j.Logger jar1: /usr/share/elasticsearch/lib/log4j-api-2.16.0.jar jar2: ",arch.bootstrap.Elasticsearch.main(ElasticSearch.java:,0,0.10196078431372546
"Ouch, messy indeed... Why not make a new platform called armv6hf and never distinguish between 32- and 64-bit? Technically it's Linux, but there's no need for it to be identified as ""Linux"" for the way that we use the platform code.   And why are all new JOGL binaries, for all platforms, added here?","Ouch, messy indeed... Why not make a new platform called armv6h",0,0.20999999999999996
Aren't you in a corporate network or under the firewall?,Aren't you in a corporate network or under the firewall?,0,1.0
"orrect. It should be 9 and only 9 and never anything else. I think ""a little later"" will always happen, but I don't want to count on it. This is why we shouldn't make the path ""myobject.province.id"" and it should just be ""myobject.province""  2) A more dangerous scenario is the province's changes being cascaded by the underlying database, which causes more checks that the developers has to make = MORE BLOAT. Let's say we change Ontario's id to 13. If Hibernate should decide that we really want this change ","Correct. It should be 9 and only 9 and never anything else. I think """,0,0.13137254901960782
 only audio plays. This behaviour is identical to what BackgroundPlayer do. What are you asking for?  If i will switch to backgroundPlayer then there will be an audio lag (between transition for loading audio) and user will can't switch to video next time he opens an app. And there will be two services running. And mainvideoplayer will need to setup binding with backgroundplayer. It will make things work bad. If you know how to make it good feel free to make commits.  >Please add an element to the setting,Only audio plays. This behaviour is identical to what BackgroundPlayer do. What are you,0,0.1686274509803921
"nd Ansible scripts come in.   The points you've raised have been raised in this issue tracker and in the mailing lists countless times, and good answers have been given there, so give those a read if you're interested. I understand the motivation for this issue (complaining and ranting is always easier than taking action) but if we want anything good to come out of this, please propose some clear and actionable points so that even if you (or whoever else) can't, someone else can improve the installation e",nd Ansible scripts come in.   The points you've raised have been raised,0,0.13921568627450975
atePixels() }  void draw() { } ```,atePixels() } void draw() { } ```,0,0.9705882352941176
"This is absolutely bad!  Only i can say you is try to upgrade the AmLogic media decoders in another way you should use Software Decoder and this is a really ugly ideia, but i think will be 300% better than this Frozen every 5/10 seconds.  Like you can see in #678 you can select the codec.",This is absolutely bad! Only i can say you is try to upgrade the AmLog,0,0.24221453287197237
"oh crap, I thought this had merged","oh, I thought this had merged",0,0.8529411764705882
"ni isn't alone on this, it's just the one I picked on ;-)","ni isn't alone on this, it's just the one I picked on ;-)",0,1.0
nik did you dig deeper here?,Why did you dig deeper here?,0,0.8928571428571429
Ouch. A lot of ouch.,Ouch. A lot of ouch,0,0.95
/log/bigbluebutton/bbb-rap-worker.log - this is the second server i have changed just because of this problem. Please let us know whats could be the wrong.,/log/bigbluebutton/bbb-rap-worker.log - this,0,0.28387096774193543
"ntial, or at least it hasn't been essential so far.    More: There is no way to achieve from Java the performance attained using Unsafe and this is why it is so widely used. Cleaner, on the other hand, is a convenience in that it allows programmers not to have to worry about freeing resources that they have allocated.    Overusing Cleaner can cause contention, and block GC operations. See http  There are other attempts to create public Cleaners, but from what I have read, with varied success. DirectByteBu","ntial, or at least it hasn't been essential so far.   More",0,0.11372549019607847
WTF?  > Now there is missed:  ...,WTF,0,0.09090909090909094
tly or view it on GitHub > http > .,tly or view it on GitHub > http >.,0,0.9714285714285714
"agmenting? > > — > You are receiving this because you are subscribed to this thread. > Reply to this email directly, view it on GitHub > <https://github.com/prestodb/presto/pull/12747?email_source=notifications&email_token=AFUGDD3OPBFHQ2JAMPSYIW3PVUDS7A5CNFSM4HJOF5XKYY3PNVWWK3TUL52HS4DFWFIHK3DMKJSXC5LFON2FEZLWNFSXPKTDN5WW2ZLOORPWSZGOBYZNRMA#pullrequestreview-238213296>, > or mute the thread > <https://github.com/notifications/unsubscribe-auth/AFUGDD3572UQG2VFKHDDJG3PVUDS7ANCNFSM4HJOF5XA> > . >",agmenting? > > — > You are receiving this because you are subscribed to,0,0.142570281124498
